order_line_id,order_id,customer_id,product_id,quantity,unit_price,order_ts,status,updated_at
OL-000100088,ORD-00033362,CUST-003361,PROD-0815,8,1756.4,2026-08-31 12:00:00,delivered,2026-08-31 12:00:00
OL-000100089,ORD-00033363,CUST-000792,PROD-0409,4,230.75,2026-08-31 13:00:00,delivered,2026-08-31 13:00:00
OL-000100090,ORD-00033363,CUST-001144,PROD-0360,2,4645.04,2026-08-31 14:00:00,delivered,2026-08-31 14:00:00
OL-000100091,ORD-00033363,CUST-003456,PROD-0550,7,3300.14,2026-08-31 15:00:00,delivered,2026-08-31 15:00:00
OL-000100092,ORD-00033364,CUST-003975,PROD-0268,1,659.8,2026-08-31 16:00:00,shipped,2026-08-31 16:00:00
OL-000100093,ORD-00033364,CUST-002444,PROD-0445,5,299.04,2026-08-31 17:00:00,delivered,2026-08-31 17:00:00
OL-000100094,ORD-00033364,CUST-002095,PROD-0119,6,2162.32,2026-08-31 18:00:00,delivered,2026-08-31 18:00:00
OL-000100095,ORD-00033365,CUST-002904,PROD-0447,4,1312.1,2026-08-31 19:00:00,placed,2026-08-31 19:00:00
OL-000100096,ORD-00033365,CUST-003852,PROD-0760,9,3334.49,2026-08-31 08:00:00,delivered,2026-08-31 12:00:00
OL-000100097,ORD-00033365,CUST-000287,PROD-0681,4,1824.56,2026-08-31 09:00:00,delivered,2026-08-31 13:00:00
OL-000100098,ORD-00033366,CUST-000511,PROD-0738,6,3224.65,2026-08-31 10:00:00,delivered,2026-08-31 14:00:00
OL-000100099,ORD-00033366,CUST-001673,PROD-0335,9,1567.45,2026-08-31 11:00:00,delivered,2026-08-31 15:00:00
OL-000100100,ORD-00033366,CUST-000786,PROD-0431,5,2714.65,2026-08-31 12:00:00,delivered,2026-08-31 16:00:00
OL-000100101,ORD-00033367,CUST-003698,PROD-0179,7,3289.85,2026-08-31 13:00:00,delivered,2026-08-31 17:00:00
OL-000100102,ORD-00033367,CUST-003415,PROD-0001,5,2020.43,2026-08-31 14:00:00,delivered,2026-08-31 18:00:00
OL-000100103,ORD-00033367,CUST-002376,PROD-0622,4,2131.88,2026-08-31 15:00:00,delivered,2026-08-31 19:00:00
OL-000100104,ORD-00033368,CUST-002768,PROD-0219,8,2187.56,2026-08-31 16:00:00,delivered,2026-08-31 12:00:00
OL-000100105,ORD-00033368,CUST-001163,PROD-0528,3,3203.42,2026-08-31 17:00:00,delivered,2026-08-31 13:00:00
OL-000100106,ORD-00033368,CUST-003900,PROD-0770,6,557.05,2026-08-31 18:00:00,shipped,2026-08-31 14:00:00
OL-000100107,ORD-00033369,CUST-000816,PROD-0151,5,1171.32,2026-08-31 19:00:00,placed,2026-08-31 15:00:00
OL-000100108,ORD-00033369,CUST-002504,PROD-0871,4,4724.82,2026-08-31 08:00:00,delivered,2026-08-31 16:00:00
OL-000100109,ORD-00033369,CUST-002580,PROD-0590,8,2059.58,2026-08-31 09:00:00,shipped,2026-08-31 17:00:00
OL-000100110,ORD-00033370,CUST-001000,PROD-0152,7,2433.69,2026-08-31 10:00:00,delivered,2026-08-31 18:00:00
OL-000100111,ORD-00033370,CUST-003525,PROD-0789,1,4297.65,2026-08-31 11:00:00,delivered,2026-08-31 19:00:00
OL-000100112,ORD-00033370,CUST-003294,PROD-0713,7,1144.18,2026-08-31 12:00:00,delivered,2026-08-31 12:00:00
OL-000100113,ORD-00033371,CUST-003758,PROD-0869,1,2728.66,2026-08-31 13:00:00,shipped,2026-08-31 13:00:00
OL-000100114,ORD-00033371,CUST-002735,PROD-0544,3,3870.63,2026-08-31 14:00:00,cancelled,2026-08-31 14:00:00
OL-000100115,ORD-00033371,CUST-003652,PROD-0454,6,4566.19,2026-08-31 15:00:00,delivered,2026-08-31 15:00:00
OL-000100116,ORD-00033372,CUST-003715,PROD-0562,9,2117.15,2026-08-31 16:00:00,delivered,2026-08-31 16:00:00
OL-000100117,ORD-00033372,CUST-001945,PROD-0461,3,3600.31,2026-08-31 17:00:00,shipped,2026-08-31 17:00:00
OL-000100118,ORD-00033372,CUST-001136,PROD-0785,4,4050.56,2026-08-31 18:00:00,delivered,2026-08-31 18:00:00
OL-000100119,ORD-00033373,CUST-001125,PROD-0451,8,3053.18,2026-08-31 19:00:00,placed,2026-08-31 19:00:00
OL-000100120,ORD-00033373,CUST-001376,PROD-0328,5,1217.43,2026-08-31 08:00:00,delivered,2026-08-31 12:00:00
OL-000100121,ORD-00033373,CUST-000948,PROD-0393,2,767.59,2026-08-31 09:00:00,delivered,2026-08-31 13:00:00
OL-000100122,ORD-00033374,CUST-001670,PROD-0339,4,420.59,2026-08-31 10:00:00,delivered,2026-08-31 14:00:00
OL-000100123,ORD-00033374,CUST-003412,PROD-0431,7,411.4,2026-08-31 11:00:00,delivered,2026-08-31 15:00:00
OL-000100124,ORD-00033374,CUST-003136,PROD-0590,1,4129.51,2026-08-31 12:00:00,delivered,2026-08-31 16:00:00
OL-000100125,ORD-00033375,CUST-001224,PROD-0772,1,4532.03,2026-08-31 13:00:00,delivered,2026-08-31 17:00:00
OL-000100126,ORD-00033375,CUST-003010,PROD-0560,7,2638.87,2026-08-31 14:00:00,delivered,2026-08-31 18:00:00
OL-000100127,ORD-00033375,CUST-001118,PROD-0447,4,2404.91,2026-08-31 15:00:00,delivered,2026-08-31 19:00:00
OL-000100128,ORD-00033376,CUST-002782,PROD-0818,7,1693.09,2026-08-31 16:00:00,delivered,2026-08-31 12:00:00
OL-000100129,ORD-00033376,CUST-003767,PROD-0131,3,4053.57,2026-08-31 17:00:00,cancelled,2026-08-31 13:00:00
OL-000100130,ORD-00033376,CUST-001614,PROD-0607,9,246.2,2026-08-31 18:00:00,delivered,2026-08-31 14:00:00
OL-000100131,ORD-00033377,CUST-001756,PROD-0139,1,512.87,2026-08-31 19:00:00,delivered,2026-08-31 15:00:00
OL-000100132,ORD-00033377,CUST-001553,PROD-0336,3,355.33,2026-08-31 08:00:00,shipped,2026-08-31 16:00:00
OL-000100133,ORD-00033377,CUST-003604,PROD-0389,6,1699.5,2026-08-31 09:00:00,shipped,2026-08-31 17:00:00
OL-000100134,ORD-00033378,CUST-000336,PROD-0482,7,1300.63,2026-08-31 10:00:00,placed,2026-08-31 18:00:00
OL-000100135,ORD-00033378,CUST-003900,PROD-0359,9,363.76,2026-08-31 11:00:00,shipped,2026-08-31 19:00:00
OL-000100136,ORD-00033378,CUST-002670,PROD-0042,2,3776.17,2026-08-31 12:00:00,delivered,2026-08-31 12:00:00
OL-000100137,ORD-00033379,CUST-000084,PROD-0637,4,1053.01,2026-08-31 13:00:00,shipped,2026-08-31 13:00:00
OL-000100138,ORD-00033379,CUST-000469,PROD-0578,3,2336.27,2026-08-31 14:00:00,delivered,2026-08-31 14:00:00
OL-000100139,ORD-00033379,CUST-003142,PROD-0378,8,3393.5,2026-08-31 15:00:00,shipped,2026-08-31 15:00:00
OL-000100140,ORD-00033380,CUST-000671,PROD-0319,2,3760.07,2026-08-31 16:00:00,shipped,2026-08-31 16:00:00
OL-000100141,ORD-00033380,CUST-002359,PROD-0694,1,4467.19,2026-08-31 17:00:00,delivered,2026-08-31 17:00:00
OL-000100142,ORD-00033380,CUST-002929,PROD-0204,7,1976.34,2026-08-31 18:00:00,placed,2026-08-31 18:00:00
OL-000100143,ORD-00033381,CUST-003165,PROD-0309,4,596.9,2026-08-31 19:00:00,delivered,2026-08-31 19:00:00
OL-000100144,ORD-00033381,CUST-002319,PROD-0802,2,3846.34,2026-08-31 08:00:00,placed,2026-08-31 12:00:00
OL-000100145,ORD-00033381,CUST-001518,PROD-0071,9,2124.81,2026-08-31 09:00:00,delivered,2026-08-31 13:00:00
OL-000100146,ORD-00033382,CUST-001721,PROD-0843,6,179.21,2026-08-31 10:00:00,delivered,2026-08-31 14:00:00
OL-000100147,ORD-00033382,CUST-002604,PROD-0849,7,4616.49,2026-08-31 11:00:00,delivered,2026-08-31 15:00:00
OL-000100148,ORD-00033382,CUST-003006,PROD-0535,3,2158.08,2026-08-31 12:00:00,cancelled,2026-08-31 16:00:00
OL-000100149,ORD-00033383,CUST-003767,PROD-0552,5,3002.47,2026-08-31 13:00:00,delivered,2026-08-31 17:00:00
OL-000100150,ORD-00033383,CUST-002995,PROD-0607,8,2158.49,2026-08-31 14:00:00,shipped,2026-08-31 18:00:00
OL-000100151,ORD-00033383,CUST-000355,PROD-0286,4,4007.82,2026-08-31 15:00:00,delivered,2026-08-31 19:00:00
OL-000100152,ORD-00033384,CUST-002335,PROD-0625,4,3632.23,2026-08-31 16:00:00,delivered,2026-08-31 12:00:00
OL-000100153,ORD-00033384,CUST-003486,PROD-0333,6,254.32,2026-08-31 17:00:00,shipped,2026-08-31 13:00:00
OL-000100154,ORD-00033384,CUST-001059,PROD-0349,4,1780.58,2026-08-31 18:00:00,shipped,2026-08-31 14:00:00
OL-000100155,ORD-00033385,CUST-002117,PROD-0196,5,2721.1,2026-08-31 19:00:00,placed,2026-08-31 15:00:00
OL-000100156,ORD-00033385,CUST-003106,PROD-0247,7,2406.54,2026-08-31 08:00:00,delivered,2026-08-31 16:00:00
OL-000100157,ORD-00033385,CUST-000071,PROD-0096,8,2217.46,2026-08-31 09:00:00,shipped,2026-08-31 17:00:00
OL-000100158,ORD-00033386,CUST-001255,PROD-0680,7,3357.56,2026-08-31 10:00:00,delivered,2026-08-31 18:00:00
OL-000100159,ORD-00033386,CUST-001409,PROD-0436,8,2710.25,2026-08-31 11:00:00,cancelled,2026-08-31 19:00:00
OL-000100160,ORD-00033386,CUST-002879,PROD-0465,9,1668.1,2026-08-31 12:00:00,shipped,2026-08-31 12:00:00
OL-000100161,ORD-00033387,CUST-002955,PROD-0198,5,1198.92,2026-08-31 13:00:00,delivered,2026-08-31 13:00:00
OL-000100162,ORD-00033387,CUST-002827,PROD-0190,9,4570.11,2026-08-31 14:00:00,shipped,2026-08-31 14:00:00
OL-000100163,ORD-00033387,CUST-002415,PROD-0779,8,1414.02,2026-08-31 15:00:00,delivered,2026-08-31 15:00:00
OL-000100164,ORD-00033388,CUST-003411,PROD-0199,5,4708.79,2026-08-31 16:00:00,shipped,2026-08-31 16:00:00
OL-000100165,ORD-00033388,CUST-000058,PROD-0726,6,959.79,2026-08-31 17:00:00,delivered,2026-08-31 17:00:00
OL-000100166,ORD-00033388,CUST-000224,PROD-0567,5,333.01,2026-08-31 18:00:00,shipped,2026-08-31 18:00:00
OL-000100167,ORD-00033389,CUST-003084,PROD-0503,3,3105.23,2026-08-31 19:00:00,shipped,2026-08-31 19:00:00
OL-000100168,ORD-00033389,CUST-001923,PROD-0491,1,2806.62,2026-08-31 08:00:00,delivered,2026-08-31 12:00:00
OL-000100169,ORD-00033389,CUST-001035,PROD-0883,3,4638.53,2026-08-31 09:00:00,delivered,2026-08-31 13:00:00
OL-000100170,ORD-00033390,CUST-000304,PROD-0591,2,1995.31,2026-08-31 10:00:00,delivered,2026-08-31 14:00:00
OL-000100171,ORD-00033390,CUST-003323,PROD-0577,1,830.08,2026-08-31 11:00:00,delivered,2026-08-31 15:00:00
OL-000100172,ORD-00033390,CUST-000486,PROD-0572,2,4771.54,2026-08-31 12:00:00,delivered,2026-08-31 16:00:00
OL-000100173,ORD-00033391,CUST-001559,PROD-0462,4,3750.25,2026-08-31 13:00:00,delivered,2026-08-31 17:00:00
OL-000100174,ORD-00033391,CUST-001757,PROD-0313,5,4145.58,2026-08-31 14:00:00,delivered,2026-08-31 18:00:00
OL-000100175,ORD-00033391,CUST-003032,PROD-0102,1,2973.07,2026-08-31 15:00:00,delivered,2026-08-31 19:00:00
OL-000100176,ORD-00033392,CUST-001084,PROD-0677,4,3047.41,2026-08-31 16:00:00,placed,2026-08-31 12:00:00
OL-000100177,ORD-00033392,CUST-000308,PROD-0161,4,933.45,2026-08-31 17:00:00,placed,2026-08-31 13:00:00
OL-000100178,ORD-00033392,CUST-001925,PROD-0299,8,3346.26,2026-08-31 18:00:00,placed,2026-08-31 14:00:00
OL-000100179,ORD-00033393,CUST-002880,PROD-0881,5,3428.55,2026-08-31 19:00:00,delivered,2026-08-31 15:00:00
OL-000100180,ORD-00033393,CUST-003227,PROD-0811,4,4443.9,2026-08-31 08:00:00,delivered,2026-08-31 16:00:00
OL-000100181,ORD-00033393,CUST-002231,PROD-0231,4,2109.65,2026-08-31 09:00:00,delivered,2026-08-31 17:00:00
OL-000100182,ORD-00033394,CUST-000293,PROD-0062,5,3988.63,2026-08-31 10:00:00,shipped,2026-08-31 18:00:00
OL-000100183,ORD-00033394,CUST-003377,PROD-0583,5,2904.81,2026-08-31 11:00:00,delivered,2026-08-31 19:00:00
OL-000100184,ORD-00033394,CUST-002821,PROD-0312,8,701.98,2026-08-31 12:00:00,delivered,2026-08-31 12:00:00
OL-000100185,ORD-00033395,CUST-002023,PROD-0449,5,2462.21,2026-08-31 13:00:00,placed,2026-08-31 13:00:00
OL-000100186,ORD-00033395,CUST-003009,PROD-0331,1,4282.5,2026-08-31 14:00:00,delivered,2026-08-31 14:00:00
OL-000100187,ORD-00033395,CUST-003940,PROD-0691,1,547.41,2026-08-31 15:00:00,delivered,2026-08-31 15:00:00
OL-000100188,ORD-00033396,CUST-002754,PROD-0842,1,4798.0,2026-08-31 16:00:00,shipped,2026-08-31 16:00:00
OL-000100189,ORD-00033396,CUST-000718,PROD-0482,1,3691.35,2026-08-31 17:00:00,delivered,2026-08-31 17:00:00
OL-000100190,ORD-00033396,CUST-000744,PROD-0600,8,4407.22,2026-08-31 18:00:00,delivered,2026-08-31 18:00:00
OL-000100191,ORD-00033397,CUST-001926,PROD-0357,8,4655.18,2026-08-31 19:00:00,delivered,2026-08-31 19:00:00
OL-000100192,ORD-00033397,CUST-003514,PROD-0165,6,3256.22,2026-08-31 08:00:00,delivered,2026-08-31 12:00:00
OL-000100193,ORD-00033397,CUST-003872,PROD-0411,8,1468.86,2026-08-31 09:00:00,delivered,2026-08-31 13:00:00
OL-000100194,ORD-00033398,CUST-000361,PROD-0323,9,291.74,2026-08-31 10:00:00,shipped,2026-08-31 14:00:00
OL-000100195,ORD-00033398,CUST-001656,PROD-0886,2,4660.46,2026-08-31 11:00:00,delivered,2026-08-31 15:00:00
OL-000100196,ORD-00033398,CUST-002223,PROD-0474,1,3197.85,2026-08-31 12:00:00,delivered,2026-08-31 16:00:00
OL-000100197,ORD-00033399,CUST-002551,PROD-0775,4,2546.3,2026-08-31 13:00:00,delivered,2026-08-31 17:00:00
OL-000100198,ORD-00033399,CUST-000834,PROD-0274,8,3676.76,2026-08-31 14:00:00,delivered,2026-08-31 18:00:00
OL-000100199,ORD-00033399,CUST-002861,PROD-0497,5,2170.38,2026-08-31 15:00:00,shipped,2026-08-31 19:00:00
OL-000100200,ORD-00033400,CUST-001273,PROD-0565,4,3441.78,2026-08-31 16:00:00,placed,2026-08-31 12:00:00
OL-000100201,ORD-00033400,CUST-003447,PROD-0117,7,556.22,2026-08-31 17:00:00,delivered,2026-08-31 13:00:00
OL-000100202,ORD-00033400,CUST-000631,PROD-0511,2,3151.28,2026-08-31 18:00:00,delivered,2026-08-31 14:00:00
OL-000100203,ORD-00033401,CUST-001120,PROD-0426,5,2501.52,2026-08-31 19:00:00,delivered,2026-08-31 15:00:00
OL-000100204,ORD-00033401,CUST-002258,PROD-0149,8,1260.66,2026-08-31 08:00:00,delivered,2026-08-31 16:00:00
OL-000100205,ORD-00033401,CUST-000560,PROD-0885,9,3612.65,2026-08-31 09:00:00,placed,2026-08-31 17:00:00
OL-000100206,ORD-00033402,CUST-003227,PROD-0520,7,1710.62,2026-08-31 10:00:00,shipped,2026-08-31 18:00:00
OL-000100207,ORD-00033402,CUST-001223,PROD-0858,1,1443.69,2026-08-31 11:00:00,delivered,2026-08-31 19:00:00
OL-000100208,ORD-00033402,CUST-001830,PROD-0552,8,4169.42,2026-08-31 12:00:00,delivered,2026-08-31 12:00:00
OL-000100209,ORD-00033403,CUST-002226,PROD-0387,6,2702.97,2026-08-31 13:00:00,delivered,2026-08-31 13:00:00
OL-000100210,ORD-00033403,CUST-002857,PROD-0245,6,4189.74,2026-08-31 14:00:00,delivered,2026-08-31 14:00:00
